cal psi,current
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
3,0.007893476
3,0.007893914
3,0.007892702
3,0.007891813
3,0.007891879
3,0.007892238
3,0.00789293
3,0.007892684
3,0.007892859
3,0.007891357
3,0.007892833
3,0.007891779
3,0.007892652
3,0.007894071
3,0.007893489
3,0.007893853
3,0.007892668
3,0.007893064
3,0.007892081
3,0.007893376
3,0.007892723
3,0.007892658
3,0.00789228
3,0.007892479
3,0.007893497
3,0.007892922
3,0.00789329
3,0.007892917
3,0.007892684
3,0.007892327
3,0.007893473
3,0.007893067
3,0.007892212
3,0.007893452
3,0.00789325
3,0.007893971
3,0.007893657
3,0.007893607
3,0.007893903
3,0.007893182
3,0.007893678
3,0.007893326
3,0.007891947
3,0.007892301
3,0.007893305
3,0.007892306
3,0.007892456
3,0.007892162
3,0.007892442
3,0.007892616
3,0.007892757
3,0.007892744
3,0.007893161
3,0.007892608
3,0.007892977
3,0.00789314
3,0.007892731
3,0.007892904
3,0.007892713
3,0.007891511
3,0.007892164
3,0.007892521
3,0.007892526
3,0.007892823
3,0.007893046
3,0.007892975
3,0.007892495
3,0.007892875
3,0.007893547
3,0.007892261
3,0.007892463
3,0.007892545
3,0.007893339
3,0.00789308
3,0.007893048
3,0.007892361
3,0.007892705
3,0.007891797
3,0.00789249
3,0.007893174
3,0.007892002
3,0.007892899
3,0.007892296
3,0.007894189
3,0.007892319
3,0.00789234
3,0.007893387
3,0.007892925
3,0.007893255
3,0.007891905
3,0.007891824
3,0.007892199
3,0.007893916
3,0.007893182
3,0.007893145
3,0.007892298
3,0.007892865
3,0.00789165
3,0.007892681
3,0.007893893
3,0.007893591
3,0.0078934
3,0.0078924
3,0.00789202
3,0.0078933
3,0.00789378
3,0.007893266
3,0.007892873
3,0.007892967
3,0.007894019
3,0.007893219
3,0.007893174
3,0.007891614
3,0.007893725
3,0.007893022
3,0.007892875
3,0.007893082
3,0.007892859
3,0.007893961
3,0.007892909
3,0.007893132
3,0.007892996
3,0.007892503
3,0.007893164
3,0.007892744
3,0.007892757
3,0.007892424
3,0.007893846
3,0.007892532
3,0.007892335
3,0.007891839
3,0.007892849
3,0.007892844
3,0.00789266
3,0.007892836
3,0.007893387
3,0.007891837
3,0.007892752
3,0.007891362
3,0.007892188
3,0.007891936
3,0.007891997
3,0.007892359
3,0.007891934
3,0.007892841
3,0.007892873
3,0.007891721
3,0.007892673
3,0.007890832
3,0.007891603
3,0.007892241
3,0.007891047
3,0.007890788
3,0.00789197
3,0.007892361
3,0.007892749
3,0.007892495
3,0.007891619
3,0.0078924
3,0.007892112
3,0.007891721
3,0.00789126
3,0.007891734
3,0.007892133
3,0.007891399
3,0.007891928
3,0.007891325
3,0.007892157
3,0.007891357
3,0.007891787
3,0.007892456
3,0.007891239
3,0.007892267
3,0.007892233
3,0.007892125
3,0.00789126
3,0.007892936
3,0.007892157
3,0.007892086
3,0.00789165
3,0.007891601
3,0.007891737
3,0.007892206
3,0.007892115
3,0.007892553
3,0.007891572
3,0.007891443
3,0.007891753
3,0.007890607
3,0.007891344
3,0.007891758
3,0.007891454
3,0.007892752
3,0.007892128
3,0.007892846
3,0.007892479
3,0.007892589
3,0.007891648
3,0.00789153
3,0.007891719
3,0.007892781
3,0.007892243
3,0.007892469
3,0.007891527
3,0.007891653
3,0.007891708
3,0.007892519
3,0.007891378
3,0.007891108
3,0.007891129
3,0.007891957
3,0.007891344
3,0.007891679
3,0.00789191
3,0.007891493
3,0.00789351
3,0.007892044
3,0.007891855
3,0.007893334
3,0.007891218
3,0.00789099
3,0.007892296
3,0.007891344
3,0.007891852
3,0.007892461
3,0.007892694
3,0.007892136
3,0.007891262
3,0.007890211
3,0.007890258
3,0.007890677
3,0.007892414
3,0.007891829
3,0.007891955
3,0.007891372
3,0.007891653
3,0.00789261
3,0.007891829
3,0.007890738
3,0.007892041
3,0.007891553
3,0.007892817
3,0.007891567
3,0.007892579
3,0.007892387
3,0.007891774
3,0.007892783
3,0.00789095
3,0.007892125
3,0.007892844
3,0.007892495
3,0.007892414
3,0.007891323
3,0.007891333
3,0.007893208
3,0.007891317
3,0.007891865
3,0.007892241
3,0.007892162
3,0.007892387
3,0.007891233
3,0.007892275
3,0.007891774
3,0.007892136
3,0.007891774
3,0.007891703
3,0.007891611
3,0.007891357
3,0.007891354
3,0.007892736
3,0.007892532
3,0.007891328
3,0.007890772
3,0.007891467
3,0.00789154
3,0.007892204
3,0.007891616
3,0.00789244
3,0.007891942
3,0.007892243
3,0.007891852
3,0.007890945
3,0.007891755
3,0.007891813
3,0.007892799
3,0.007891797
3,0.007893069
3,0.007893219
3,0.007891129
3,0.0078919
3,0.007892532
3,0.007892088
3,0.007892149
3,0.007892558
3,0.007892618
3,0.007891556
3,0.007891913
3,0.007891771
3,0.007892574
3,0.007892943
3,0.007892243
3,0.007892831
3,0.007891294
3,0.007891876
3,0.007891858
3,0.007892366
3,0.007892293
3,0.007892175
3,0.007891178
3,0.007892547
3,0.007892049
3,0.007892912
3,0.007891863
3,0.007892828
3,0.007891585
3,0.007892794
3,0.007893675
3,0.007891824
3,0.007893009
3,0.007891312
3,0.007891873
3,0.007893499
3,0.007891789
3,0.007892642
3,0.007892201
3,0.007893279
3,0.007892348
3,0.007893253
3,0.007892516
3,0.007892109
3,0.007892065
3,0.007893269
3,0.00789186
3,0.007892448
3,0.007893956
3,0.007892534
3,0.007891165
3,0.007891658
3,0.007891997
3,0.007891283
3,0.007892311
3,0.007891661
3,0.007892238
3,0.007891976
3,0.007891664
3,0.007892083
3,0.007892382
3,0.007892529
3,0.00789213
3,0.007892584
3,0.007892838
3,0.007891134
3,0.007892726
3,0.007892511
3,0.007891779
3,0.007892267
3,0.007892256
3,0.007892849
3,0.007891831
3,0.007890858
3,0.007892519
3,0.007892529
3,0.007891131
3,0.007891913
3,0.007890111
3,0.007891986
3,0.007891784
3,0.007891275
3,0.007891328
3,0.007891598
3,0.007891884
3,0.00789297
3,0.007891905
3,0.007891732
3,0.007891315
3,0.007892933
3,0.007892277
3,0.007891779
3,0.00789175
3,0.007892041
3,0.007892453
3,0.00789223
3,0.007891401
3,0.007891341
3,0.007892692
3,0.007891876
3,0.007891768
3,0.00789115
3,0.007891907
3,0.007892052
3,0.007892023
3,0.007892209
3,0.007892209
3,0.007892149
3,0.007891989
3,0.007892424
3,0.007892141
3,0.007892715
3,0.007892836
3,0.007892665
3,0.007892749
3,0.007892395
3,0.007891677
3,0.007892665
3,0.007892529
3,0.007892364
3,0.007893415
3,0.007891393
3,0.007893009
3,0.007892474
3,0.007892188
3,0.007892191
3,0.0078918
3,0.007892684
3,0.007893051
3,0.007892991
3,0.007892655
3,0.007893051
3,0.007891299
3,0.007893164
3,0.007893119
3,0.007891574
3,0.007892917
3,0.007892558
3,0.007893004
3,0.007893276
3,0.007891989
3,0.007893038
3,0.007890932
3,0.007892282
3,0.00789111
3,0.007893093
3,0.007892831
3,0.007892943
3,0.00789186
3,0.007893174
3,0.007892282
3,0.007891307
3,0.007892568
3,0.007893033
3,0.00789335
3,0.007892841
3,0.00789229
3,0.00789292
3,0.007893179
3,0.007892794
3,0.007891372
3,0.007892875
3,0.007893725
3,0.007893025
3,0.007893237
3,0.00789261
3,0.00789287
3,0.007892477
3,0.007892387
3,0.007893061
3,0.007892852
3,0.007893486
3,0.007893313
3,0.007892888
3,0.007892235
3,0.00789276
3,0.007892414
3,0.007891873
3,0.007892046
3,0.007892936
3,0.007893106
3,0.007892524
3,0.007893137
3,0.007892644
3,0.007893274
3,0.007894071
3,0.007893221
3,0.007892647
3,0.007893229
3,0.007892319
3,0.007892699
3,0.007891758
3,0.007893088
3,0.00789271
3,0.00789202
3,0.00789256
3,0.007891674
3,0.007893245
3,0.00789277
3,0.007892227
3,0.007891585
3,0.007892199
3,0.007892149
3,0.007892637
3,0.00789281
3,0.00789411
3,0.007892524
3,0.007892345
3,0.007892783
3,0.007891606
3,0.007893258
3,0.007892707
3,0.007892167
3,0.007892529
3,0.007892272
3,0.007891417
3,0.007893714
3,0.007892209
3,0.007892393
3,0.007893014
3,0.007892901
3,0.007892469
3,0.007893234
3,0.007892112
3,0.007892138
3,0.007891871
3,0.007892595
3,0.00789282
3,0.007892442
3,0.007892755
3,0.007892222
3,0.007892859
3,0.007892964
3,0.007891763
3,0.007891973
3,0.007893798
3,0.007893114
3,0.007892235
3,0.007893174
3,0.007892196
3,0.007892768
3,0.007891745
3,0.007893353
3,0.007892424
3,0.007892946
3,0.007893151
3,0.007892285
3,0.007892665
3,0.007891669
3,0.007892243
3,0.00789142
3,0.007892178
3,0.007892621
3,0.007892854
3,0.007892668
3,0.007892623
3,0.007893295
3,0.007893641
3,0.007892584
3,0.007892736
3,0.007893012
3,0.007893384
3,0.007892251
3,0.007892385
3,0.007893046
3,0.007892791
3,0.007892629
3,0.007892783
3,0.007893699
3,0.007891729
3,0.007894024
3,0.007893261
3,0.007892545
3,0.007893216
3,0.007892962
3,0.007892951
3,0.00789222
3,0.007893468
3,0.007894142
3,0.007892736
3,0.007893224
3,0.007892487
3,0.007894131
3,0.007893221
3,0.007892566
3,0.007894171
3,0.007892356
3,0.007891845
3,0.007893434
3,0.00789277
3,0.007892938
3,0.007892901
3,0.007893124
3,0.00789261
3,0.007894813
3,0.007892933
3,0.007892888
3,0.007893245
3,0.007893457
3,0.007893169
3,0.007892214
3,0.0078933
3,0.007892592
3,0.007894606
3,0.007892786
3,0.007893085
3,0.007893397
3,0.007893266
3,0.007892938
3,0.007892723
3,0.007892288
3,0.007893568
3,0.007893596
3,0.007892125
3,0.007893672
3,0.007893625
3,0.007893937
3,0.007892094
3,0.00789383
3,0.00789222
3,0.007892996
3,0.007893056
3,0.007892566
3,0.007892558
3,0.007894032
3,0.007893253
3,0.007892831
3,0.007893741
3,0.007894383
3,0.007892899
3,0.007892817
3,0.007894129
3,0.007893193
3,0.007893085
3,0.007892086
3,0.00789313
3,0.007893817
3,0.007893699
3,0.007892471
3,0.007893502
3,0.007893103
3,0.007893161
3,0.007892602
3,0.007893481
3,0.007893699
3,0.007892849
3,0.007892917
3,0.007892406
3,0.007893646
3,0.007894433
3,0.007893775
3,0.007894194
3,0.007892474
3,0.007893657
3,0.007894449
3,0.00789255
3,0.007893657
3,0.007893717
3,0.007894451
3,0.007892891
3,0.007893541
3,0.007894302
3,0.007894063
3,0.007893872
3,0.007894365
3,0.007893575
3,0.007893219
3,0.007894493
3,0.00789341
3,0.007895057
3,0.007893945
3,0.007893843
3,0.00789372
3,0.007892566
3,0.007893132
3,0.007894323
3,0.007895041
3,0.007893392
3,0.007893332
3,0.007893856
3,0.007893903
3,0.007892398
3,0.007893187
3,0.007893415
3,0.007893895
3,0.007893594
3,0.007894265
3,0.007893455
3,0.007893956
3,0.007893801
3,0.007893124
3,0.007893463
3,0.007894685
3,0.007894207
3,0.007893908
3,0.007893672
3,0.007893056
3,0.007893457
3,0.007893636
3,0.007893494
3,0.007893958
3,0.007892707
3,0.007893418
3,0.00789405
3,0.007894108
3,0.007893636
3,0.007894255
3,0.007893082
3,0.007893827
3,0.007893709
3,0.007892613
3,0.007893688
3,0.007893046
3,0.007893182
3,0.007893678
3,0.007892597
3,0.007893838
3,0.00789324
3,0.007894929
3,0.007893562
3,0.007893922
3,0.007894299
3,0.007893856
3,0.007892209
3,0.007894168
3,0.007893888
3,0.007894438
3,0.007892985
3,0.007894076
3,0.007893754
3,0.007893452
3,0.007893371
3,0.007893308
3,0.007895123
3,0.007893945
3,0.007894231
3,0.007893874
3,0.007894242
3,0.007892718
3,0.007894331
3,0.007893371
3,0.007894541
3,0.007895304
3,0.007894853
3,0.007893832
3,0.007893596
3,0.007893691
3,0.007894575
3,0.007894134
3,0.007892665
3,0.007894016
3,0.007895312
3,0.007892817
3,0.007893397
3,0.007893969
3,0.007894349
3,0.007895118
3,0.007893617
3,0.007893688
3,0.00789501
3,0.007893093
3,0.00789325
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
4,0.009856996
4,0.009858347
4,0.009858449
4,0.009859262
4,0.009858116
4,0.009858714
4,0.00985846
4,0.009858764
4,0.009859047
4,0.009858444
4,0.009858402
4,0.009858606
4,0.009858683
4,0.009858391
4,0.009859322
4,0.009857707
4,0.009858344
4,0.009857555
4,0.009857557
4,0.00985836
4,0.009858258
4,0.009857946
4,0.009858717
4,0.009858349
4,0.009860122
4,0.009858748
4,0.009858342
4,0.009858743
4,0.009858871
4,0.009857869
4,0.009858593
4,0.009857932
4,0.009858158
4,0.009858279
4,0.009858976
4,0.009858638
4,0.00985911
4,0.009858772
4,0.009858538
4,0.009857849
4,0.00985771
4,0.009858919
4,0.009858032
4,0.009857447
4,0.009858533
4,0.009857872
4,0.009858391
4,0.009858599
4,0.009858399
4,0.00985773
4,0.00985771
4,0.00985938
4,0.009858525
4,0.009856569
4,0.009857618
4,0.009859388
4,0.009858454
4,0.009859317
4,0.009859498
4,0.009858877
4,0.009857982
4,0.009859252
4,0.009857804
4,0.009858533
4,0.009858035
4,0.009858425
4,0.009859514
4,0.009858061
4,0.009857717
4,0.009858633
4,0.00985793
4,0.009857471
4,0.009858908
4,0.009858187
4,0.009859414
4,0.009857529
4,0.009857951
4,0.00985826
4,0.009859488
4,0.009858441
4,0.009857455
4,0.00985821
4,0.009857759
4,0.009858496
4,0.009858588
4,0.009859865
4,0.009857214
4,0.009858166
4,0.009858504
4,0.009858976
4,0.00986002
4,0.009858609
4,0.009859582
4,0.00985884
4,0.009859385
4,0.009857964
4,0.009858727
4,0.009857872
4,0.009857974
4,0.009859939
4,0.009859299
4,0.009859522
4,0.009859975
4,0.009858764
4,0.009859941
4,0.009858617
4,0.009858247
4,0.009859433
4,0.009858811
4,0.009859259
4,0.009858984
4,0.009858481
4,0.009859362
4,0.009859506
4,0.009859149
4,0.009859892
4,0.009858058
4,0.009859409
4,0.00985921
4,0.009857927
4,0.009859086
4,0.009858646
4,0.009858302
4,0.009859204
4,0.009857542
4,0.009858066
4,0.009858625
4,0.009858092
4,0.009858829
4,0.009859375
4,0.00985841
4,0.009858108
4,0.009859047
4,0.009858218
4,0.009858132
4,0.009858599
4,0.009860044
4,0.009859199
4,0.009858213
4,0.009859197
4,0.009860017
4,0.00985794
4,0.009858488
4,0.009859488
4,0.009859464
4,0.009858979
4,0.009858415
4,0.009859288
4,0.009858662
4,0.009859215
4,0.009859645
4,0.009859
4,0.009858995
4,0.009859
4,0.009859349
4,0.009858696
4,0.009859595
4,0.009860285
4,0.009858297
4,0.009859084
4,0.009859275
4,0.009857001
4,0.009859745
4,0.009859572
4,0.009859359
4,0.009859134
4,0.009859231
4,0.009858656
4,0.009858979
4,0.009860322
4,0.009859309
4,0.009859039
4,0.009859333
4,0.009859391
4,0.009858793
4,0.009857901
4,0.009859894
4,0.009858339
4,0.009859606
4,0.009859359
4,0.009860975
4,0.009860484
4,0.009860875
4,0.009859886
4,0.009858465
4,0.009860453
4,0.009858502
4,0.009858517
4,0.009859818
4,0.009859716
4,0.009858646
4,0.00986013
4,0.009858863
4,0.009859176
4,0.009859018
4,0.009859055
4,0.009858504
4,0.009861077
4,0.009859603
4,0.009858892
4,0.009859503
4,0.009859013
4,0.009859393
4,0.009859131
4,0.009859522
4,0.009858271
4,0.009859212
4,0.009859396
4,0.009860555
4,0.009858905
4,0.009859317
4,0.009858111
4,0.009859897
4,0.00985985
4,0.009858397
4,0.009859055
4,0.009859498
4,0.009860597
4,0.009860172
4,0.009860067
4,0.009860065
4,0.009859215
4,0.009860324
4,0.009860718
4,0.00985944
4,0.009859223
4,0.009859687
4,0.009859299
4,0.009860211
4,0.009858785
4,0.00986012
4,0.009859661
4,0.009859459
4,0.009859724
4,0.00985932
4,0.009859388
4,0.009858869
4,0.00985852
4,0.009860093
4,0.009859309
4,0.009860033
4,0.009859923
4,0.009858751
4,0.009859902
4,0.009858006
4,0.00986002
4,0.009860151
4,0.00985905
4,0.009860364
4,0.009859451
4,0.009859501
4,0.009859021
4,0.009861287
4,0.009859493
4,0.009859044
4,0.009859215
4,0.009859204
4,0.009859981
4,0.009858197
4,0.009859936
4,0.00985905
4,0.009860238
4,0.009859
4,0.009859506
4,0.009859115
4,0.009859629
4,0.00986087
4,0.009859475
4,0.009859307
4,0.009860246
4,0.00985879
4,0.009860476
4,0.009860277
4,0.009860125
4,0.009858743
4,0.00985878
4,0.009859178
4,0.009859296
4,0.009859991
4,0.009860125
4,0.009859467
4,0.00986061
4,0.009857846
4,0.009858942
4,0.009859183
4,0.009860558
4,0.009860303
4,0.009859236
4,0.00985869
4,0.009859582
4,0.009859886
4,0.009859758
4,0.009860219
4,0.009859005
4,0.009859774
4,0.009859485
4,0.009860036
4,0.009860109
4,0.00986008
4,0.009858905
4,0.009860665
4,0.009859585
4,0.009860007
4,0.009860031
4,0.009861059
4,0.009859831
4,0.009858722
4,0.009859705
4,0.00985922
4,0.009859936
4,0.009859915
4,0.009859071
4,0.009859422
4,0.009859697
4,0.009859839
4,0.009861182
4,0.009859755
4,0.009859676
4,0.009859768
4,0.009859464
4,0.009860471
4,0.009860133
4,0.009860319
4,0.009858947
4,0.00986029
4,0.009860046
4,0.009858774
4,0.009861441
4,0.009860775
4,0.009859947
4,0.009860757
4,0.00986092
4,0.009860723
4,0.009858947
4,0.009861295
4,0.009859815
4,0.009860104
4,0.009860269
4,0.009861006
4,0.009859506
4,0.009859954
4,0.009859181
4,0.009858507
4,0.009861418
4,0.009860531
4,0.009859509
4,0.009859204
4,0.009860531
4,0.009861066
4,0.009860128
4,0.009861379
4,0.009859286
4,0.009860382
4,0.009859
4,0.009860421
4,0.009858591
4,0.009861216
4,0.009859944
4,0.009859865
4,0.009859766
4,0.009859616
4,0.009859336
4,0.009859949
4,0.009859535
4,0.009859863
4,0.009860723
4,0.009860878
4,0.009859965
4,0.009859157
4,0.009860794
4,0.009859459
4,0.009858738
4,0.009859585
4,0.009859999
4,0.00986033
4,0.009860597
4,0.00986104
4,0.009860274
4,0.009859878
4,0.009860909
4,0.009860253
4,0.009861245
4,0.009860448
4,0.009860282
4,0.009860277
4,0.009859682
4,0.009860411
4,0.009859973
4,0.00985991
4,0.009859482
4,0.009859189
4,0.009860083
4,0.009860232
4,0.009859377
4,0.009860075
4,0.009860712
4,0.009860413
4,0.009860091
4,0.009859472
4,0.009860259
4,0.009858562
4,0.009860684
4,0.009859435
4,0.009859199
4,0.009860301
4,0.009859503
4,0.009860851
4,0.009859333
4,0.009859459
4,0.009859472
4,0.009860122
4,0.00985949
4,0.009859873
4,0.00986071
4,0.009859425
4,0.009859595
4,0.009859763
4,0.009860264
4,0.009860246
4,0.009859684
4,0.00985964
4,0.009860445
4,0.009860306
4,0.009860681
4,0.009859944
4,0.00986136
4,0.009859747
4,0.009860639
4,0.009860503
4,0.009859535
4,0.009860371
4,0.009859498
4,0.009861192
4,0.00986017
4,0.009860419
4,0.009860059
4,0.009860686
4,0.009860004
4,0.009860154
4,0.009861413
4,0.009860618
4,0.009859763
4,0.009860272
4,0.009861187
4,0.009858921
4,0.009859548
4,0.00986013
4,0.009859207
4,0.009860301
4,0.009859577
4,0.009860851
4,0.009860356
4,0.009860461
4,0.009860246
4,0.009860371
4,0.00986067
4,0.009859886
4,0.009861009
4,0.009860353
4,0.009860204
4,0.009859433
4,0.009860159
4,0.009860065
4,0.009860492
4,0.009860579
4,0.009860007
4,0.009860282
4,0.009859794
4,0.009860854
4,0.009859697
4,0.009860778
4,0.009861108
4,0.009860508
4,0.009860964
4,0.00986083
4,0.009860442
4,0.009859779
4,0.009861064
4,0.009860702
4,0.009860471
4,0.009860634
4,0.009860628
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0.009860093
4,0.009859944
4,0.009860183
4,0.009860104
4,0.009860956
4,0.009859611
4,0.009860594
4,0.009860825
4,0.009859928
4,0.009860644
4,0.009860867
4,0.009860419
4,0.009860566
4,0.009860038
4,0.009859774
4,0.009861389
4,0.009861562
4,0.009862068
4,0.009860676
4,0.009860295
4,0.009860794
4,0.009861111
4,0.009862092
4,0.009860555
4,0.0098598
4,0.009860392
4,0.009861549
4,0.00986115
4,0.009860545
4,0.009861371
4,0.009861116
4,0.009861224
4,0.009860844
4,0.009860825
4,0.009860539
4,0.009861782
4,0.009861082
4,0.009861937
4,0.009862199
4,0.009860639
4,0.009860343
4,0.009860251
4,0.00986092
4,0.009860951
4,0.00986124
4,0.009860272
4,0.009860917
4,0.009861143
4,0.009861743
4,0.009861512
4,0.009860865
4,0.009860657
4,0.009860993
4,0.009860891
4,0.009860825
4,0.009860723
4,0.009860988
4,0.009860545
4,0.0098621
4,0.009860316
4,0.009860088
4,0.009860862
4,0.009860844
4,0.009860702
4,0.009861578
4,0.009861213
